Surface Profile             
x       y           
[m]     [m]         
1.4995002e-005  4.4401319e-010            
1.5061646e-005  4.9980783e-010            
1.5128291e-005  5.5053922e-010            
1.5194935e-005  8.8895426e-010            
1.5261579e-005  7.5836594e-010            
1.5328224e-005  8.9192992e-010            
1.5394868e-005  1.0059075e-009            
1.5461513e-005  8.756663e-010            
1.5528157e-005  1.0575333e-009            
1.5594802e-005  9.7176611e-010            
1.5661446e-005  1.1026165e-009            
1.5728091e-005  1.094082e-009            
1.5794735e-005  1.1124273e-009            
1.586138e-005  8.6154239e-010            
1.5928024e-005  8.2499906e-010            
1.5994668e-005  8.3988648e-010            
1.6061313e-005  5.7546425e-010            
1.6127957e-005  6.17591e-010            
1.6194602e-005  5.9712069e-010            
1.6261246e-005  4.8080946e-010            
1.6327891e-005  5.972322e-010            
1.6394535e-005  2.8506665e-010            
1.646118e-005  3.2736763e-010            
1.6527824e-005  2.2109828e-010            
1.6594469e-005  2.2143897e-010            
1.6661113e-005  5.8061434e-011            
1.6727757e-005  1.308864e-010            
1.6794402e-005  3.1151328e-010            
1.6861046e-005  3.5118627e-010            
1.6927691e-005  4.4086146e-010            
1.6994335e-005  5.2588634e-010            
1.706098e-005  4.7336601e-010            
1.7127624e-005  5.1092204e-010            
1.7194269e-005  4.8016013e-010            
1.7260913e-005  6.5100985e-010            
1.7327557e-005  6.8290364e-010            
1.7394202e-005  6.8077736e-010            
1.7460846e-005  1.0131829e-009            
1.7527491e-005  7.4619688e-010            
1.7594135e-005  8.5491318e-010            
1.766078e-005  8.8407139e-010            
1.7727424e-005  8.1340195e-010            
1.7794069e-005  8.2030166e-010            
1.7860713e-005  8.5900622e-010            
1.7927358e-005  7.3853501e-010            
1.7994002e-005  7.3957639e-010            
1.8060646e-005  7.82531e-010            
1.8127291e-005  6.769222e-010            
1.8193935e-005  7.1492628e-010            
1.826058e-005  9.678122e-010            
1.8327224e-005  6.9246685e-010            
1.8393869e-005  8.3408497e-010            
1.8460513e-005  8.2717743e-010            
1.8527158e-005  8.5857646e-010            
1.8593802e-005  8.8171048e-010            
1.8660447e-005  1.1139533e-009            
1.8727091e-005  1.0548306e-009            
1.8793735e-005  1.2364809e-009            
1.886038e-005  1.2631258e-009            
1.8927024e-005  1.2985334e-009            
1.8993669e-005  1.1481779e-009            
1.9060313e-005  1.1567532e-009            
1.9126958e-005  1.0576773e-009            
1.9193602e-005  1.1135264e-009            
1.9260247e-005  1.0979091e-009            
1.9326891e-005  1.1207883e-009            
1.9393535e-005  1.2322833e-009            
1.946018e-005  1.3484262e-009            
1.9526824e-005  1.6035502e-009            
1.9593469e-005  1.8950026e-009            
1.9660113e-005  1.9786034e-009            
1.9726758e-005  2.0929096e-009            
1.9793402e-005  1.8792331e-009            
1.9860047e-005  1.6206898e-009            
1.9926691e-005  1.6390679e-009            
1.9993336e-005  1.4052412e-009            
2.005998e-005  1.3201695e-009            
2.0126624e-005  1.2913801e-009            
2.0193269e-005  1.1778351e-009            
2.0259913e-005  1.293755e-009            
2.0326558e-005  1.470803e-009            
2.0393202e-005  1.3188347e-009            
2.0459847e-005  1.5672635e-009            
2.0526491e-005  1.750825e-009            
2.0593136e-005  1.671098e-009            
2.065978e-005  1.7232539e-009            
2.0726425e-005  1.8346177e-009            
2.0793069e-005  1.6682026e-009            
2.0859713e-005  1.7143104e-009            
2.0926358e-005  1.8033903e-009            
2.0993002e-005  1.7003827e-009            
2.1059647e-005  1.6673773e-009            
2.1126291e-005  1.6229181e-009            
2.1192936e-005  1.4184034e-009            
2.125958e-005  1.5202561e-009            
2.1326225e-005  1.4713436e-009            
2.1392869e-005  1.5855735e-009            
2.1459513e-005  1.5976281e-009            
2.1526158e-005  1.485888e-009            
2.1592802e-005  1.6175001e-009            
2.1659447e-005  1.6624166e-009            
2.1726091e-005  1.6313831e-009            
2.1792736e-005  1.6183903e-009            
2.185938e-005  1.5067099e-009            
2.1926025e-005  1.2825786e-009            
2.1992669e-005  1.323251e-009            
2.2059314e-005  1.2714114e-009            
2.2125958e-005  1.1352371e-009            
2.2192602e-005  1.2100616e-009            
2.2259247e-005  1.0037082e-009            
2.2325891e-005  9.9448337e-010            
2.2392536e-005  1.1424488e-009            
2.245918e-005  8.5830793e-010            
2.2525825e-005  8.9914409e-010            
2.2592469e-005  9.1289032e-010            
2.2659114e-005  7.4202334e-010            
2.2725758e-005  9.8371911e-010            
2.2792403e-005  9.1625437e-010            
2.2859047e-005  9.9274927e-010            
2.2925691e-005  7.6882922e-010            
2.2992336e-005  8.5428717e-010            
2.305898e-005  6.7885052e-010            
2.3125625e-005  7.2613866e-010            
2.3192269e-005  9.7200222e-010            
2.3258914e-005  6.9850995e-010            
2.3325558e-005  9.8903834e-010            
2.3392203e-005  1.0034187e-009            
2.3458847e-005  9.6216065e-010            
2.3525491e-005  1.0910709e-009            
2.3592136e-005  9.0311903e-010            
2.365878e-005  9.8648489e-010            
2.3725425e-005  8.8909944e-010            
2.3792069e-005  8.9581824e-010            
2.3858714e-005  6.9201503e-010            
2.3925358e-005  7.0038369e-010            
2.3992003e-005  5.1617144e-010            
2.4058647e-005  4.2488882e-010            
2.4125292e-005  5.4485686e-010            
2.4191936e-005  4.9931837e-010            
2.425858e-005  7.3787332e-010            
2.4325225e-005  7.3374094e-010            
2.4391869e-005  5.9198395e-010            
2.4458514e-005  8.1714039e-010            
2.4525158e-005  5.9372997e-010            
2.4591803e-005  5.4184537e-010            
2.4658447e-005  3.9373499e-010            
2.4725092e-005  3.7061099e-010            
2.4791736e-005  1.7692252e-010            
2.4858381e-005  1.7339911e-010            
2.4925025e-005  2.1923552e-010            
2.4991669e-005  1.5961931e-010            
2.5058314e-005  3.8623375e-010            
2.5124958e-005  4.6396849e-011            
2.5191603e-005  8.6273487e-011            
2.5258247e-005  3.0132175e-010            
2.5324892e-005  7.7751864e-011            
2.5391536e-005  3.625499e-010            
2.5458181e-005  3.5332703e-010            
2.5524825e-005  3.760344e-010            
2.559147e-005  5.9650111e-010            
2.5658114e-005  5.3873668e-010            
2.5724758e-005  5.4564325e-010            
2.5791403e-005  4.5566079e-010            
2.5858047e-005  6.275697e-010            
2.5924692e-005  5.193988e-010            
2.5991336e-005  5.4454053e-010            
2.6057981e-005  5.9863046e-010            
2.6124625e-005  4.7829678e-010            
2.619127e-005  5.3896105e-010            
2.6257914e-005  6.8383813e-010            
2.6324558e-005  6.4747603e-010            
2.6391203e-005  7.5896053e-010            
2.6457847e-005  6.069515e-010            
2.6524492e-005  5.5423517e-010            
2.6591136e-005  2.8255543e-010            
2.6657781e-005  1.9868542e-010            
2.6724425e-005  3.0195357e-010            
2.679107e-005  4.2362987e-010            
2.6857714e-005  4.8315438e-010            
2.6924359e-005  5.8972011e-010            
2.6991003e-005  6.1320171e-010            
2.7057647e-005  6.2426189e-010            
2.7124292e-005  8.0012468e-010            
2.7190936e-005  9.4664602e-010            
2.7257581e-005  8.4597371e-010            
2.7324225e-005  1.1016132e-009            
2.739087e-005  7.494823e-010            
2.7457514e-005  8.4852359e-010            
2.7524159e-005  1.0271326e-009            
2.7590803e-005  7.4209415e-010            
2.7657448e-005  1.0305079e-009            
2.7724092e-005  8.7609185e-010            
2.7790736e-005  7.3344418e-010            
2.7857381e-005  8.0531713e-010            
2.7924025e-005  9.5933463e-010            
2.799067e-005  7.4077056e-010            
2.8057314e-005  7.7567479e-010            
2.8123959e-005  8.1850963e-010            
2.8190603e-005  6.8250119e-010            
2.8257248e-005  6.5405196e-010            
2.8323892e-005  7.6445591e-010            
2.8390536e-005  3.1205219e-010            
2.8457181e-005  3.7925456e-010            
2.8523825e-005  3.0967876e-010            
2.859047e-005  3.1944333e-010            
2.8657114e-005  3.6454861e-010            
2.8723759e-005  4.9689471e-010            
2.8790403e-005  5.2284114e-010            
2.8857048e-005  5.3787015e-010            
2.8923692e-005  5.8187254e-010            
2.8990337e-005  6.9648619e-010            
2.9056981e-005  8.8422801e-010            
2.9123625e-005  8.1241868e-010            
2.919027e-005  9.8936281e-010            
2.9256914e-005  1.1870087e-009            
2.9323559e-005  1.1352083e-009            
2.9390203e-005  1.6869663e-009            
2.9456848e-005  1.6137761e-009            
2.9523492e-005  1.7814389e-009            
2.9590137e-005  2.1242228e-009            
2.9656781e-005  2.1363909e-009            
2.9723426e-005  2.4381209e-009            
2.979007e-005  2.470327e-009            
2.9856714e-005  2.4613747e-009            
2.9923359e-005  2.4281729e-009            
2.9990003e-005  2.6316228e-009            
3.0056648e-005  2.6026754e-009            
3.0123292e-005  2.6854792e-009            
3.0189937e-005  2.8424616e-009            
3.0256581e-005  2.5440692e-009            
3.0323226e-005  2.5886032e-009            
3.038987e-005  2.5539179e-009            
3.0456514e-005  2.3923974e-009            
3.0523159e-005  2.4574762e-009            
3.0589803e-005  2.5960907e-009            
3.0656448e-005  2.6483324e-009            
3.0723092e-005  2.688766e-009            
3.0789737e-005  2.8849843e-009            
3.0856381e-005  2.5489508e-009            
3.0923026e-005  2.672284e-009            
3.098967e-005  2.4690991e-009            
3.1056315e-005  2.2380187e-009            
3.1122959e-005  2.2503546e-009            
3.1189603e-005  2.140289e-009            
3.1256248e-005  2.2037221e-009            
3.1322892e-005  2.2341033e-009            
3.1389537e-005  2.1298118e-009            
3.1456181e-005  2.1250763e-009            
3.1522826e-005  2.2962102e-009            
3.158947e-005  2.4425452e-009            
3.1656115e-005  2.580651e-009            
3.1722759e-005  2.8309448e-009            
3.1789404e-005  2.6762452e-009            
3.1856048e-005  3.0252586e-009            
3.1922692e-005  2.9217899e-009            
3.1989337e-005  3.0634354e-009            
3.2055981e-005  3.3708461e-009            
3.2122626e-005  3.1707482e-009            
3.218927e-005  3.5159608e-009            
3.2255915e-005  3.3559395e-009            
3.2322559e-005  3.4823019e-009            
3.2389204e-005  3.2633696e-009            
3.2455848e-005  3.3795167e-009            
3.2522492e-005  3.2072047e-009            
3.2589137e-005  2.8842815e-009            
3.2655781e-005  3.1586412e-009            
3.2722426e-005  2.781283e-009            
3.278907e-005  2.968735e-009            
3.2855715e-005  3.2905415e-009            
3.2922359e-005  3.0713488e-009            
3.2989004e-005  3.5053712e-009            
3.3055648e-005  3.417957e-009            
3.3122293e-005  3.4314561e-009            
3.3188937e-005  3.6522726e-009            
3.3255581e-005  3.5644853e-009            
3.3322226e-005  3.724369e-009            
3.338887e-005  3.6223625e-009            
3.3455515e-005  3.641983e-009            
3.3522159e-005  3.4200802e-009            
3.3588804e-005  3.2784935e-009            
3.3655448e-005  3.4026221e-009            
3.3722093e-005  3.1408304e-009            
3.3788737e-005  3.3313566e-009            
3.3855382e-005  3.455372e-009            
3.3922026e-005  3.3209361e-009            
3.398867e-005  3.3929937e-009            
3.4055315e-005  3.3733688e-009            
3.4121959e-005  3.4095973e-009            
3.4188604e-005  3.5652516e-009            
3.4255248e-005  3.4401249e-009            
3.4321893e-005  3.535106e-009            
3.4388537e-005  3.3993637e-009            
3.4455182e-005  3.4504113e-009            
3.4521826e-005  3.5331014e-009            
3.458847e-005  3.3901052e-009            
3.4655115e-005  3.52879e-009            
3.4721759e-005  3.5499205e-009            
3.4788404e-005  3.5590125e-009            
3.4855048e-005  3.5927509e-009            
3.4921693e-005  3.5735582e-009            
3.4988337e-005  3.5372715e-009            
3.5054982e-005  3.5357014e-009            
3.5121626e-005  3.6595756e-009            
3.5188271e-005  3.4862211e-009            
3.5254915e-005  3.6216004e-009            
3.5321559e-005  3.5549632e-009            
3.5388204e-005  3.3572233e-009            
3.5454848e-005  3.4451648e-009            
3.5521493e-005  3.6026152e-009            
3.5588137e-005  3.6050902e-009            
3.5654782e-005  3.6325986e-009            
3.5721426e-005  3.6977454e-009            
3.5788071e-005  3.5708361e-009            
3.5854715e-005  3.5464934e-009            
3.592136e-005  3.7158492e-009            
3.5988004e-005  3.6384876e-009            
3.6054648e-005  3.7928501e-009            
3.6121293e-005  3.8778836e-009            
3.6187937e-005  3.9440941e-009            
3.6254582e-005  4.1972002e-009            
3.6321226e-005  4.0890046e-009            
3.6387871e-005  3.9684527e-009            
3.6454515e-005  3.8656688e-009            
3.652116e-005  3.6849956e-009            
3.6587804e-005  3.7519326e-009            
3.6654449e-005  3.6429239e-009            
3.6721093e-005  3.4940309e-009            
3.6787737e-005  3.4792236e-009            
3.6854382e-005  3.3143252e-009            
3.6921026e-005  3.3314291e-009            
3.6987671e-005  3.4359959e-009            
3.7054315e-005  3.3795391e-009            
3.712096e-005  3.2664043e-009            
3.7187604e-005  3.3534552e-009            
3.7254249e-005  3.1865486e-009            
3.7320893e-005  3.1181096e-009            
3.7387537e-005  3.3138358e-009            
3.7454182e-005  3.1791008e-009            
3.7520826e-005  3.1641065e-009            
3.7587471e-005  3.2425333e-009            
3.7654115e-005  3.2636865e-009            
3.772076e-005  3.4273555e-009            
3.7787404e-005  3.4889946e-009            
3.7854049e-005  3.476493e-009            
3.7920693e-005  3.4771088e-009            
3.7987338e-005  3.6350648e-009            
3.8053982e-005  3.4932815e-009            
3.8120626e-005  3.5941453e-009            
3.8187271e-005  3.7439391e-009            
3.8253915e-005  3.7177873e-009            
3.832056e-005  3.7465863e-009            
3.8387204e-005  3.8547188e-009            
3.8453849e-005  3.7179492e-009            
3.8520493e-005  3.7118256e-009            
3.8587138e-005  3.6296132e-009            
3.8653782e-005  3.5394536e-009            
3.8720427e-005  3.5547615e-009            
3.8787071e-005  3.5472469e-009            
3.8853715e-005  3.5476254e-009            
3.892036e-005  3.6765218e-009            
3.8987004e-005  3.8222141e-009            
3.9053649e-005  3.965693e-009            
3.9120293e-005  3.920902e-009            
3.9186938e-005  4.077986e-009            
3.9253582e-005  4.2006908e-009            
3.9320227e-005  4.2956449e-009            
3.9386871e-005  4.257901e-009            
3.9453515e-005  4.4834097e-009            
3.952016e-005  4.4941312e-009            
3.9586804e-005  4.5734757e-009            
3.9653449e-005  4.8003043e-009            
3.9720093e-005  4.7357383e-009            
3.9786738e-005  4.8378081e-009            
3.9853382e-005  4.8414386e-009            
3.9920027e-005  4.9558284e-009            
3.9986671e-005  4.7585249e-009            
4.0053316e-005  4.8699112e-009            
4.011996e-005  4.654073e-009            
4.0186604e-005  4.6058466e-009            
4.0253249e-005  4.8059886e-009            
4.0319893e-005  4.5547278e-009            
4.0386538e-005  4.7449654e-009            
4.0453182e-005  4.8019705e-009            
4.0519827e-005  4.6713126e-009            
4.0586471e-005  4.7059734e-009            
4.0653116e-005  4.5194342e-009            
4.071976e-005  4.6109612e-009            
4.0786405e-005  4.4595895e-009            
4.0853049e-005  4.6246199e-009            
4.0919693e-005  4.6057475e-009            
4.0986338e-005  4.7233666e-009            
4.1052982e-005  4.8099518e-009            
4.1119627e-005  4.6625897e-009            
4.1186271e-005  4.8730844e-009            
4.1252916e-005  4.6043993e-009            
4.131956e-005  4.6975921e-009            
4.1386205e-005  4.7364834e-009            
4.1452849e-005  4.5654608e-009            
4.1519493e-005  4.663298e-009            
4.1586138e-005  4.3105937e-009            
4.1652782e-005  4.6357911e-009            
4.1719427e-005  4.7599919e-009            
4.1786071e-005  5.0457751e-009            
4.1852716e-005  5.3173452e-009            
4.191936e-005  5.1080344e-009            
4.1986005e-005  5.3872485e-009            
4.2052649e-005  5.1003836e-009            
4.2119294e-005  5.4243543e-009            
4.2185938e-005  5.5147646e-009            
4.2252582e-005  5.470339e-009            
4.2319227e-005  5.7633593e-009            
4.2385871e-005  5.6602626e-009            
4.2452516e-005  5.7993255e-009            
4.251916e-005  6.0274308e-009            
4.2585805e-005  5.702572e-009            
4.2652449e-005  6.0686483e-009            
4.2719094e-005  6.1917218e-009            
4.2785738e-005  6.2402962e-009            
4.2852383e-005  6.2837057e-009            
4.2919027e-005  6.4088861e-009            
4.2985671e-005  6.28181e-009            
4.3052316e-005  6.3440449e-009            
4.311896e-005  6.364104e-009            
4.3185605e-005  6.2643082e-009            
4.3252249e-005  6.4171487e-009            
4.3318894e-005  6.3839574e-009            
4.3385538e-005  6.2456175e-009            
4.3452183e-005  6.529164e-009            
4.3518827e-005  6.3995933e-009            
4.3585471e-005  6.4394094e-009            
4.3652116e-005  6.4292561e-009            
4.371876e-005  6.4211668e-009            
4.3785405e-005  6.4078303e-009            
4.3852049e-005  6.3947874e-009            
4.3918694e-005  6.5786587e-009            
4.3985338e-005  6.6558937e-009            
4.4051983e-005  6.7438142e-009            
4.4118627e-005  6.7494705e-009            
4.4185272e-005  6.7963263e-009            
4.4251916e-005  6.8847112e-009            
4.431856e-005  6.8706635e-009            
4.4385205e-005  7.0927745e-009            
4.4451849e-005  6.8868629e-009            
4.4518494e-005  6.8786879e-009            
4.4585138e-005  7.0204334e-009            
4.4651783e-005  6.8812935e-009            
4.4718427e-005  6.8532165e-009            
4.4785072e-005  6.9508333e-009            
4.4851716e-005  6.8988275e-009            
4.4918361e-005  7.0380984e-009            
4.4985005e-005  7.1928199e-009            
4.5051649e-005  7.0704724e-009            
4.5118294e-005  7.2976733e-009            
4.5184938e-005  7.2285378e-009            
4.5251583e-005  7.1292633e-009            
4.5318227e-005  7.0839638e-009            
4.5384872e-005  7.1805397e-009            
4.5451516e-005  7.1980259e-009            
4.5518161e-005  7.035548e-009            
4.5584805e-005  7.2497146e-009            
4.565145e-005  7.2946308e-009            
4.5718094e-005  7.4406126e-009            
4.5784738e-005  7.7500216e-009            
4.5851383e-005  7.6389385e-009            
4.5918027e-005  7.8312111e-009            
4.5984672e-005  7.7764606e-009            
4.6051316e-005  7.8899551e-009            
4.6117961e-005  7.9520396e-009            
4.6184605e-005  8.0000462e-009            
4.625125e-005  8.2785166e-009            
4.6317894e-005  8.2268181e-009            
4.6384538e-005  8.3304723e-009            
4.6451183e-005  8.4962786e-009            
4.6517827e-005  8.4418948e-009            
4.6584472e-005  8.661416e-009            
4.6651116e-005  8.7048758e-009            
4.6717761e-005  8.7816151e-009            
4.6784405e-005  8.8050526e-009            
4.685105e-005  8.9779421e-009            
4.6917694e-005  9.2218784e-009            
4.6984339e-005  9.0113671e-009            
4.7050983e-005  9.3876152e-009            
4.7117627e-005  9.0054318e-009            
4.7184272e-005  9.0903798e-009            
4.7250916e-005  9.1308116e-009            
4.7317561e-005  8.7914421e-009            
4.7384205e-005  8.7790702e-009            
4.745085e-005  8.7267956e-009            
4.7517494e-005  8.7041803e-009            
4.7584139e-005  8.7799545e-009            
4.7650783e-005  9.0675389e-009            
4.7717428e-005  8.9420718e-009            
4.7784072e-005  8.9148817e-009            
4.7850716e-005  9.0520481e-009            
4.7917361e-005  8.6852171e-009            
4.7984005e-005  8.849935e-009            
4.805065e-005  8.6854885e-009            
4.8117294e-005  8.4985681e-009            
4.8183939e-005  8.5932346e-009            
4.8250583e-005  8.3548377e-009            
4.8317228e-005  8.4551087e-009            
4.8383872e-005  8.2723653e-009            
4.8450516e-005  8.3017215e-009            
4.8517161e-005  8.3808569e-009            
4.8583805e-005  8.2833262e-009            
