Surface Profile             
x       y           
[m]     [m]         
8.109309e-006  -1.5561289e-006            
8.1315263e-006  -1.5621145e-006            
8.1537436e-006  -1.5684787e-006            
8.1759609e-006  -1.5744764e-006            
8.1981782e-006  -1.5807357e-006            
8.2203955e-006  -1.5870226e-006            
8.2426127e-006  -1.5932148e-006            
8.26483e-006  -1.5995715e-006            
8.2870473e-006  -1.6058518e-006            
8.3092646e-006  -1.6123127e-006            
8.3314819e-006  -1.6187085e-006            
8.3536992e-006  -1.625289e-006            
8.3759165e-006  -1.6316741e-006            
8.3981337e-006  -1.6382341e-006            
8.420351e-006  -1.6447194e-006            
8.4425683e-006  -1.651252e-006            
8.4647856e-006  -1.6577085e-006            
8.4870029e-006  -1.6642188e-006            
8.5092202e-006  -1.6709209e-006            
8.5314375e-006  -1.6774425e-006            
8.5536547e-006  -1.684162e-006            
8.575872e-006  -1.6907086e-006            
8.5980893e-006  -1.6975862e-006            
8.6203066e-006  -1.7042938e-006            
8.6425239e-006  -1.7110702e-006            
8.6647412e-006  -1.7177864e-006            
8.6869584e-006  -1.7244381e-006            
8.7091757e-006  -1.7312813e-006            
8.731393e-006  -1.7378164e-006            
8.7536103e-006  -1.7448011e-006            
8.7758276e-006  -1.7514911e-006            
8.7980449e-006  -1.7585094e-006            
8.8202622e-006  -1.7651048e-006            
8.8424794e-006  -1.7720312e-006            
8.8646967e-006  -1.7788035e-006            
8.886914e-006  -1.7858047e-006            
8.9091313e-006  -1.7927944e-006            
8.9313486e-006  -1.7997714e-006            
8.9535659e-006  -1.8068642e-006            
8.9757832e-006  -1.8138225e-006            
8.9980004e-006  -1.8210256e-006            
9.0202177e-006  -1.8279745e-006            
9.042435e-006  -1.8352981e-006            
9.0646523e-006  -1.8423738e-006            
9.0868696e-006  -1.8495702e-006            
9.1090869e-006  -1.8567654e-006            
9.1313041e-006  -1.8640832e-006            
9.1535214e-006  -1.8712674e-006            
9.1757387e-006  -1.8784363e-006            
9.197956e-006  -1.8857196e-006            
9.2201733e-006  -1.8928697e-006            
9.2423906e-006  -1.900269e-006            
9.2646079e-006  -1.9072953e-006            
9.2868251e-006  -1.9148347e-006            
9.3090424e-006  -1.9220201e-006            
9.3312597e-006  -1.9295994e-006            
9.353477e-006  -1.9369461e-006            
9.3756943e-006  -1.9442955e-006            
9.3979116e-006  -1.9517716e-006            
9.4201289e-006  -1.9589908e-006            
9.4423461e-006  -1.9665784e-006            
9.4645634e-006  -1.9736553e-006            
9.4867807e-006  -1.981224e-006            
9.508998e-006  -1.9882917e-006            
9.5312153e-006  -1.9959908e-006            
9.5534326e-006  -2.0032012e-006            
9.5756498e-006  -2.0107912e-006            
9.5978671e-006  -2.0180107e-006            
9.6200844e-006  -2.0254797e-006            
9.6423017e-006  -2.0329534e-006            
9.664519e-006  -2.0404241e-006            
9.6867363e-006  -2.0477597e-006            
9.7089536e-006  -2.0549587e-006            
9.7311708e-006  -2.0624114e-006            
9.7533881e-006  -2.0697557e-006            
9.7756054e-006  -2.0773721e-006            
9.7978227e-006  -2.0848852e-006            
9.82004e-006  -2.0924095e-006            
9.8422573e-006  -2.0996868e-006            
9.8644746e-006  -2.107094e-006            
9.8866918e-006  -2.1146421e-006            
9.9089091e-006  -2.1220766e-006            
9.9311264e-006  -2.1298933e-006            
9.9533437e-006  -2.1370732e-006            
9.975561e-006  -2.1444796e-006            
9.9977783e-006  -2.1517521e-006            
1.0019996e-005  -2.1591513e-006            
1.0042213e-005  -2.1666917e-006            
1.006443e-005  -2.1742504e-006            
1.0086647e-005  -2.1816941e-006            
1.0108865e-005  -2.1890157e-006            
1.0131082e-005  -2.1967245e-006            
1.0153299e-005  -2.2039427e-006            
1.0175517e-005  -2.2115464e-006            
1.0197734e-005  -2.218922e-006            
1.0219951e-005  -2.2265738e-006            
1.0242168e-005  -2.2340057e-006            
1.0264386e-005  -2.2417194e-006            
1.0286603e-005  -2.2492161e-006            
1.030882e-005  -2.2568673e-006            
1.0331038e-005  -2.264297e-006            
1.0353255e-005  -2.2720059e-006            
1.0375472e-005  -2.2797444e-006            
1.0397689e-005  -2.2872427e-006            
1.0419907e-005  -2.2949908e-006            
1.0442124e-005  -2.3022274e-006            
1.0464341e-005  -2.3098273e-006            
1.0486559e-005  -2.3171775e-006            
1.0508776e-005  -2.3247827e-006            
1.0530993e-005  -2.332274e-006            
1.055321e-005  -2.339899e-006            
1.0575428e-005  -2.3474049e-006            
1.0597645e-005  -2.3546591e-006            
1.0619862e-005  -2.3624275e-006            
1.064208e-005  -2.369718e-006            
1.0664297e-005  -2.3774111e-006            
1.0686514e-005  -2.384898e-006            
1.0708731e-005  -2.3925594e-006            
1.0730949e-005  -2.4002812e-006            
1.0753166e-005  -2.4079352e-006            
1.0775383e-005  -2.415767e-006            
1.0797601e-005  -2.4235157e-006            
1.0819818e-005  -2.4312882e-006            
1.0842035e-005  -2.4388177e-006            
1.0864252e-005  -2.4464737e-006            
1.088647e-005  -2.4538838e-006            
1.0908687e-005  -2.4616851e-006            
1.0930904e-005  -2.4691356e-006            
1.0953122e-005  -2.4768638e-006            
1.0975339e-005  -2.4845047e-006            
1.0997556e-005  -2.492308e-006            
1.1019773e-005  -2.4998941e-006            
1.1041991e-005  -2.5076342e-006            
1.1064208e-005  -2.5152802e-006            
1.1086425e-005  -2.5228267e-006            
1.1108643e-005  -2.5306543e-006            
1.113086e-005  -2.5382585e-006            
1.1153077e-005  -2.54613e-006            
1.1175294e-005  -2.5536319e-006            
1.1197512e-005  -2.5612546e-006            
1.1219729e-005  -2.5686271e-006            
1.1241946e-005  -2.5762603e-006            
1.1264164e-005  -2.5839197e-006            
1.1286381e-005  -2.5916057e-006            
1.1308598e-005  -2.5991899e-006            
1.1330815e-005  -2.6067961e-006            
1.1353033e-005  -2.6144281e-006            
1.137525e-005  -2.6219613e-006            
1.1397467e-005  -2.629776e-006            
1.1419685e-005  -2.6373697e-006            
1.1441902e-005  -2.6449828e-006            
1.1464119e-005  -2.6526176e-006            
1.1486336e-005  -2.6602758e-006            
1.1508554e-005  -2.6679592e-006            
1.1530771e-005  -2.6754167e-006            
1.1552988e-005  -2.6832856e-006            
1.1575206e-005  -2.6906951e-006            
1.1597423e-005  -2.6986498e-006            
1.161964e-005  -2.7062785e-006            
1.1641857e-005  -2.7141953e-006            
1.1664075e-005  -2.7217664e-006            
1.1686292e-005  -2.7294831e-006            
1.1708509e-005  -2.7371007e-006            
1.1730726e-005  -2.7448748e-006            
1.1752944e-005  -2.7525631e-006            
1.1775161e-005  -2.7601691e-006            
1.1797378e-005  -2.7680839e-006            
1.1819596e-005  -2.7756882e-006            
1.1841813e-005  -2.7838639e-006            
1.186403e-005  -2.7916091e-006            
1.1886247e-005  -2.7995347e-006            
1.1908465e-005  -2.8072675e-006            
1.1930682e-005  -2.8151851e-006            
1.1952899e-005  -2.8230436e-006            
1.1975117e-005  -2.831094e-006            
1.1997334e-005  -2.8390835e-006            
1.2019551e-005  -2.8468752e-006            
1.2041768e-005  -2.8548458e-006            
1.2063986e-005  -2.8626244e-006            
1.2086203e-005  -2.870716e-006            
1.210842e-005  -2.8786218e-006            
1.2130638e-005  -2.8867104e-006            
1.2152855e-005  -2.8946039e-006            
1.2175072e-005  -2.902551e-006            
1.2197289e-005  -2.9103115e-006            
1.2219507e-005  -2.9182803e-006            
1.2241724e-005  -2.9266117e-006            
1.2263941e-005  -2.9345564e-006            
1.2286159e-005  -2.9429893e-006            
1.2308376e-005  -2.9509047e-006            
1.2330593e-005  -2.9594189e-006            
1.235281e-005  -2.9675229e-006            
1.2375028e-005  -2.9758184e-006            
1.2397245e-005  -2.9837959e-006            
1.2419462e-005  -2.9918269e-006            
1.244168e-005  -2.9999288e-006            
1.2463897e-005  -3.0079914e-006            
1.2486114e-005  -3.0164104e-006            
1.2508331e-005  -3.0244427e-006            
1.2530549e-005  -3.0329737e-006            
1.2552766e-005  -3.0410109e-006            
1.2574983e-005  -3.0496867e-006            
1.2597201e-005  -3.0580079e-006            
1.2619418e-005  -3.066589e-006            
1.2641635e-005  -3.0750546e-006            
1.2663852e-005  -3.0835225e-006            
1.268607e-005  -3.0918668e-006            
1.2708287e-005  -3.1004707e-006            
1.2730504e-005  -3.1092176e-006            
1.2752722e-005  -3.1175934e-006            
1.2774939e-005  -3.1263459e-006            
1.2797156e-005  -3.134727e-006            
1.2819373e-005  -3.1433621e-006            
1.2841591e-005  -3.152015e-006            
1.2863808e-005  -3.1606874e-006            
1.2886025e-005  -3.1692547e-006            
1.2908243e-005  -3.1779718e-006            
1.293046e-005  -3.1868465e-006            
1.2952677e-005  -3.195368e-006            
1.2974894e-005  -3.2044118e-006            
1.2997112e-005  -3.2128466e-006            
1.3019329e-005  -3.2217934e-006            
1.3041546e-005  -3.2303849e-006            
1.3063764e-005  -3.2392445e-006            
1.3085981e-005  -3.2478794e-006            
1.3108198e-005  -3.2567951e-006            
1.3130415e-005  -3.2656243e-006            
1.3152633e-005  -3.2743626e-006            
1.317485e-005  -3.2833939e-006            
1.3197067e-005  -3.2920944e-006            
1.3219285e-005  -3.3013475e-006            
1.3241502e-005  -3.3099051e-006            
1.3263719e-005  -3.3190253e-006            
1.3285936e-005  -3.3279836e-006            
1.3308154e-005  -3.3372874e-006            
1.3330371e-005  -3.3464395e-006            
1.3352588e-005  -3.3556829e-006            
1.3374806e-005  -3.3648928e-006            
1.3397023e-005  -3.3740699e-006            
1.341924e-005  -3.3834748e-006            
1.3441457e-005  -3.3926119e-006            
1.3463675e-005  -3.4022411e-006            
1.3485892e-005  -3.4114899e-006            
1.3508109e-005  -3.4212288e-006            
1.3530327e-005  -3.4305757e-006            
1.3552544e-005  -3.4401395e-006            
1.3574761e-005  -3.4495414e-006            
1.3596978e-005  -3.4590257e-006            
1.3619196e-005  -3.46847e-006            
1.3641413e-005  -3.4777503e-006            
1.366363e-005  -3.487509e-006            
1.3685848e-005  -3.4967506e-006            
1.3708065e-005  -3.5066063e-006            
1.3730282e-005  -3.5159578e-006            
1.3752499e-005  -3.5258052e-006            
1.3774717e-005  -3.5352803e-006            
1.3796934e-005  -3.5451343e-006            
1.3819151e-005  -3.5546229e-006            
1.3841369e-005  -3.5643732e-006            
1.3863586e-005  -3.574274e-006            
1.3885803e-005  -3.5840669e-006            
1.390802e-005  -3.5941178e-006            
1.3930238e-005  -3.6036592e-006            
1.3952455e-005  -3.6135619e-006            
1.3974672e-005  -3.6230854e-006            
1.399689e-005  -3.6329913e-006            
1.4019107e-005  -3.6427978e-006            
1.4041324e-005  -3.6528846e-006            
1.4063541e-005  -3.6627477e-006            
1.4085759e-005  -3.672752e-006            
1.4107976e-005  -3.6826427e-006            
1.4130193e-005  -3.6924094e-006            
1.4152411e-005  -3.7025573e-006            
1.4174628e-005  -3.7122035e-006            
1.4196845e-005  -3.7223451e-006            
1.4219062e-005  -3.7321107e-006            
1.424128e-005  -3.7419953e-006            
1.4263497e-005  -3.7517603e-006            
1.4285714e-005  -3.7616683e-006            
1.4307932e-005  -3.7718619e-006            
1.4330149e-005  -3.781711e-006            
1.4352366e-005  -3.7918356e-006            
1.4374583e-005  -3.8017361e-006            
1.4396801e-005  -3.8119103e-006            
1.4419018e-005  -3.8217288e-006            
1.4441235e-005  -3.8319417e-006            
1.4463453e-005  -3.8417996e-006            
1.448567e-005  -3.8519244e-006            
1.4507887e-005  -3.8619462e-006            
1.4530104e-005  -3.871986e-006            
1.4552322e-005  -3.8820455e-006            
1.4574539e-005  -3.8919981e-006            
1.4596756e-005  -3.902096e-006            
1.4618974e-005  -3.9120883e-006            
1.4641191e-005  -3.9223465e-006            
1.4663408e-005  -3.9322319e-006            
1.4685625e-005  -3.9423583e-006            
1.4707843e-005  -3.9520968e-006            
1.473006e-005  -3.9620737e-006            
1.4752277e-005  -3.9719265e-006            
1.4774495e-005  -3.9820385e-006            
1.4796712e-005  -3.9920409e-006            
1.4818929e-005  -4.0019315e-006            
1.4841146e-005  -4.0119745e-006            
1.4863364e-005  -4.0218109e-006            
1.4885581e-005  -4.0320889e-006            
1.4907798e-005  -4.0421991e-006            
1.4930016e-005  -4.0526413e-006            
1.4952233e-005  -4.0629056e-006            
1.497445e-005  -4.0732174e-006            
1.4996667e-005  -4.0834311e-006            
1.5018885e-005  -4.0936521e-006            
1.5041102e-005  -4.1037409e-006            
1.5063319e-005  -4.1135626e-006            
1.5085537e-005  -4.1237563e-006            
1.5107754e-005  -4.133584e-006            
1.5129971e-005  -4.1439325e-006            
1.5152188e-005  -4.1539344e-006            
1.5174406e-005  -4.164083e-006            
1.5196623e-005  -4.1741329e-006            
1.521884e-005  -4.1843368e-006            
1.5241058e-005  -4.19432e-006            
1.5263275e-005  -4.2044593e-006            
1.5285492e-005  -4.2147651e-006            
1.5307709e-005  -4.2247296e-006            
1.5329927e-005  -4.2351034e-006            
1.5352144e-005  -4.2450105e-006            
1.5374361e-005  -4.255453e-006            
1.5396579e-005  -4.265434e-006            
1.5418796e-005  -4.2757002e-006            
1.5441013e-005  -4.2857604e-006            
1.546323e-005  -4.2961201e-006            
1.5485448e-005  -4.3064092e-006            
1.5507665e-005  -4.3166185e-006            
1.5529882e-005  -4.3268715e-006            
1.55521e-005  -4.3370443e-006            
1.5574317e-005  -4.3475179e-006            
1.5596534e-005  -4.3575363e-006            
1.5618751e-005  -4.3679735e-006            
